id,first_name,last_name,player_type,active,bats,throws,birth_year,bbref_id,mlb_id,bp_id,cbs_id,espn_id,fg_id
blackra01,Ray,Black,p,1,r,r,1990,,605143,70811,2160178,33656,sa579473
blackvi01,Vic,Black,p,1,r,r,1988,blackvi01,502195,61032,2027411,31764,9195
blackcl01,Clayton,Blackburn,p,1,l,r,1993,,607185,70546,1947853,32172,sa598302
blackpa01,Paul,Blackburn,p,1,r,r,1993,blackpa01,621112,100519,2044524,32776,14739
blacktr01,Travis,Blackley,p,1,l,l,1982,blacktr01,429715,31670,392325,6018,3234
blackch02,Charlie,Blackmon,h,1,l,l,1986,blackch02,453568,52804,1800284,31084,7859
blairaa01,Aaron,Blair,p,1,r,r,1992,blairaa01,594760,68746,2066705,33186,14934
blairca01,Carson,Blair,h,1,r,r,1989,blairca01,542942,58072,2167504,33812,5429
blancan01,Andres,Blanco,h,1,s,r,1984,blancan01,433217,32835,392116,5943,1907
blancgr01,Gregor,Blanco,h,1,l,l,1983,blancgr01,453923,31340,1205708,28661,3123
blankky01,Kyle,Blanks,h,1,r,r,1986,blankky01,452035,47076,1543508,29724,49
blantjo01,Joe,Blanton,p,1,r,r,1980,blantjo01,430599,32842,477983,6132,4849
blashja01,Jabari,Blash,h,1,r,r,1989,blashja01,518466,65856,1954884,31765,11247
blazemi01,Michael,Blazek,p,1,r,r,1989,blazemi01,518468,55592,2027414,32597,9654
bleieri01,Richard,Bleier,p,1,l,l,1987,bleieri01,542947,58075,2120124,33513,7803
blevije01,Jerry,Blevins,p,1,l,l,1983,blevije01,460283,47078,1282514,28915,7841
bloomwi01,Willie,Bloomquist,h,1,r,r,1977,bloomwi01,217100,1139,174661,4603,1066
bochybr02,Brett,Bochy,p,1,r,r,1987,bochybr02,594762,68748,1962885,32482,11867
boescbr01,Brennan,Boesch,h,1,l,l,1985,boescbr01,453269,51955,1208693,29378,914
bogaexa01,Xander,Bogaerts,h,1,r,r,1992,bogaexa01,593428,67248,1945481,31606,12161
boggsmi01,Mitchell,Boggs,p,1,r,r,1984,boggsmi01,459939,47102,1537179,29152,3344
bogusbr01,Brian,Bogusevic,h,1,l,l,1984,bogusbr01,460131,45739,1630074,30029,4719
bolsimi01,Mike,Bolsinger,p,1,r,r,1988,bolsimi01,502211,65810,2044105,32737,11137
bonifem01,Emilio,Bonifacio,h,1,s,r,1985,bonifem01,466988,45744,1174267,28877,4054
bonifjo01,Jorge,Bonifacio,h,1,r,r,1993,bonifjo01,593528,67347,1947841,32153,12174
bonilli01,Lisalverto,Bonilla,p,1,s,r,1990,bonilli01,570810,66423,1960526,32375,11266
bootcch01,Chris,Bootcheck,p,1,r,r,1978,bootcch01,408052,31596,288942,5821,1842
borboju01,Julio,Borbon,h,1,l,l,1986,borboju01,474865,57657,1262282,30014,3209
bormajo01,John,Bormann,h,1,r,r,1993,bormajo01,657524,105609,2228492,35890,18006
borucry01,Ryan,Borucki,p,1,l,l,1994,,621366,100606,2444670,36192,sa658266
boscajc01,J.C.,Boscan,h,1,r,r,1979,boscajc01,400268,32953,223541,29554,2324
boscawi01,Wilfredo,Boscan,p,1,r,r,1989,boscawi01,517448,55604,2034702,31766,7655
boshebu01,Buddy,Boshers,p,1,l,l,1988,boshebu01,542953,58082,2043944,32725,8490
bostich01,Chris,Bostick,h,1,r,r,1993,bostich01,607471,70576,2117057,33151,13718
bouchbr01,Brayden,Bouchey,p,1,r,r,1995,,670283,107521,,,sa918925
bourju01,Justin,Bour,h,1,l,r,1988,bourju01,571506,59603,1741754,31453,9744
bourgja01,Jason,Bourgeois,h,1,r,r,1982,bourgja01,430652,31700,292037,29262,2225
bourjpe01,Peter,Bourjos,h,1,r,r,1987,bourjpe01,488721,50054,1099038,29318,2578
bournmi01,Michael,Bourn,h,1,l,r,1982,bournmi01,456422,45394,548112,28535,6387
bowdemi01,Michael,Bowden,p,1,r,r,1986,bowdemi01,476601,47099,1539221,29225,4440
bowmama01,Matt,Bowman,p,1,r,r,1991,bowmama01,621199,100544,2166519,33685,13528
boxbebr01,Brad,Boxberger,p,1,r,r,1988,boxbebr01,502202,65809,1813265,31495,10133
boydma01,Matt,Boyd,p,1,l,l,1991,boydma01,571510,102011,2173411,34401,15440
boyerbl01,Blaine,Boyer,p,1,r,r,1981,boyerbl01,430641,33003,448910,6316,2237
brachbr01,Brad,Brach,p,1,r,r,1986,brachbr01,542960,58089,1793607,31000,6627
brachsi01,Silvino,Bracho,p,1,r,r,1992,brachsi01,611093,100355,2171295,34119,15051
bradfch02,Chasen,Bradford,p,1,r,r,1989,bradfch02,607473,70016,2113632,33129,12452
bradlar01,Archie,Bradley,p,1,r,r,1992,bradlar01,605151,70431,1894626,32518,12918
bradlje01,Jed,Bradley,p,1,l,l,1990,bradlje01,605152,70757,1894632,32044,13166
bradlja02,Jackie,Bradley Jr.,h,1,l,r,1990,bradlja02,598265,68302,1960252,32362,12984
bradymi01,Michael,Brady,p,1,r,r,1987,bradymi01,572728,60172,2042427,32668,8461
